time,temp,salt,OXY_oxy,NIT_amm,NIT_no2,NIT_nit,PHS_frp,OGM_pon,OGM_don,OGM_pop,OGM_dop,TOT_tn,TOT_tp
2023-12-01 09:00:00,   26.656650,    0.045000,    0.000000,    6.313505,    0.523987,    0.000000,    0.184663,   31.962611,   39.182390,    9.092325,    0.754817,  116.012209,   24.974496
2023-12-01 10:00:00,   26.538595,    0.045000,    0.000000,    6.856225,    0.523870,    0.000000,    0.187532,   32.172132,   39.186565,    9.199687,    0.760519,  117.854999,   25.046122
2023-12-01 11:00:00,   26.423843,    0.045000,    0.000000,    7.437125,    0.523740,    0.000000,    0.190383,   32.386158,   39.191603,    9.305926,    0.766314,  119.678191,   25.115794
2023-12-01 12:00:00,   26.311398,    0.045000,    0.000000,    8.056152,    0.523599,    0.000000,    0.193217,   32.604337,   39.197086,    9.411084,    0.772084,  121.482228,   25.183647
2023-12-01 13:00:00,   26.199700,    0.045000,    0.000000,    8.712999,    0.523443,    0.000000,    0.196034,   32.826307,   39.202552,    9.515190,    0.777709,  123.267473,   25.249699
2023-12-01 14:00:00,   26.089868,    0.045000,    0.000000,    9.407475,    0.523273,    0.000000,    0.198835,   33.051731,   39.208552,    9.618281,    0.783348,  125.034181,   25.313916
2023-12-01 15:00:00,   25.980096,    0.045000,    0.000000,   10.138657,    0.523088,    0.000000,    0.201619,   33.280267,   39.214285,    9.720385,    0.788795,  126.782684,   25.376457
2023-12-01 16:00:00,   25.870901,    0.045000,    0.000000,   10.905856,    0.522887,    0.000000,    0.204388,   33.511581,   39.220114,    9.821528,    0.794156,  128.513231,   25.437263
2023-12-01 17:00:00,   25.761648,    0.045000,    0.000000,   11.707987,    0.522669,    0.000000,    0.207140,   33.745340,   39.225725,    9.921731,    0.799357,  130.226176,   25.496434
2023-12-01 18:00:00,   25.651389,    0.045000,    0.000000,   12.543863,    0.522434,    0.000000,    0.209876,   33.981194,   39.231031,   10.021001,    0.804610,  131.921770,   25.553983
2023-12-01 19:00:00,   25.540821,    0.045000,    0.000000,   13.412364,    0.522180,    0.000000,    0.212595,   34.218791,   39.236000,   10.119343,    0.809531,  133.600243,   25.610088
2023-12-01 20:00:00,   25.430448,    0.045000,    0.000000,   14.312224,    0.521908,    0.000000,    0.215299,   34.457799,   39.240783,   10.216757,    0.814230,  135.261877,   25.664522
2023-12-01 21:00:00,   25.321153,    0.045000,    0.000000,   15.242046,    0.521616,    0.000000,    0.217987,   34.697901,   39.245767,   10.313252,    0.818926,  136.905579,   25.717355
2023-12-01 22:00:00,   25.213012,    0.045000,    0.000000,   16.200169,    0.521303,    0.000000,    0.220660,   34.938805,   39.250838,   10.408837,    0.823573,  138.530416,   25.768776
2023-12-01 23:00:00,   25.106012,    0.045000,    0.000000,   17.184827,    0.520970,    0.000000,    0.223317,   35.180259,   39.255969,   10.503552,    0.828165,  140.140911,   25.822501
2023-12-01 25:00:00,   38.645766,    0.043613,    0.000000,    1.921660,    0.049174,    0.000000,    2.917060,   50.918053,   39.777248,   14.116957,    1.089330,  167.467446,   26.445651
2023-12-02 01:00:00,   38.352569,    0.043613,    0.000000,    5.590012,    0.049170,    0.000000,    2.922772,   51.326496,   39.782804,   14.315470,    1.099342,  128.746710,   30.224329
2023-12-02 02:00:00,   38.132438,    0.044631,   51.497309,    0.000000,    0.701404,    0.856919,    1.984447,   53.075823,   37.514084,   13.947041,    1.014968,  120.405011,   26.149005
2023-12-02 03:00:00,   37.736398,    0.044645,   49.266815,    0.240965,    0.000000,    2.197210,    1.985909,   53.322526,   37.480100,   14.082049,    1.021202,  120.365072,   26.243727
2023-12-02 04:00:00,   37.383204,    0.044658,   48.444196,    0.117484,    0.188677,    1.886628,    1.987333,   53.559516,   37.447252,   14.212388,    1.027230,  121.912375,   26.333402
2023-12-02 05:00:00,   37.088026,    0.044670,   47.275020,    0.205190,    0.000000,    1.978346,    1.988730,   53.789782,   37.415242,   14.338797,    1.033079,  121.759572,   26.418691
2023-12-02 06:00:00,   36.746905,    0.044682,   46.246224,    0.163242,    0.111227,    1.685950,    1.990094,   54.012124,   37.384205,   14.459919,    1.038685,  122.070495,   26.436476
2023-12-02 07:00:00,   36.442688,    0.044694,   45.130082,    0.190914,    0.000000,    1.638331,    1.991431,   54.227668,   37.353996,   14.576244,    1.044068,  121.943090,   26.445969
2023-12-02 08:00:00,   36.360542,    0.044705,   44.203781,    0.180256,    0.083598,    1.392584,    1.992761,   54.440813,   37.327014,   14.690017,    1.049666,  122.067253,   26.454273
2023-12-02 09:00:00,   36.265652,    0.044705,   38.247199,    2.420477,    0.254281,    1.345004,    1.995655,   54.685759,   37.298391,   14.811663,    1.054946,  122.163864,   26.521453
2023-12-02 10:00:00,   36.093923,    0.044705,   33.151241,    1.696016,    1.763290,    1.630371,    1.997751,   54.926826,   37.273206,   14.930826,    1.060403,  123.296715,   26.589101
2023-12-02 11:00:00,   35.917113,    0.044705,   26.813566,    2.140774,    0.499627,    4.079703,    1.999890,   55.164495,   37.251155,   15.047536,    1.065949,  123.562390,   26.656119
2023-12-02 12:00:00,   35.742261,    0.044705,   22.913129,    2.475795,    1.167560,    4.454454,    2.002098,   55.398870,   37.231801,   15.161882,    1.071477,  126.375019,   26.722356
2023-12-02 13:00:00,   35.570120,    0.044705,   18.601523,    2.709055,    1.166181,    5.439659,    2.004295,   55.630462,   37.214440,   15.273951,    1.076950,  127.118606,   26.787781
2023-12-02 14:00:00,   35.400407,    0.044705,   14.926730,    3.011551,    1.225286,    6.204357,    2.006546,   55.859311,   37.199395,   15.383602,    1.082360,  128.422360,   26.835735
2023-12-02 15:00:00,   35.229464,    0.044705,   11.632504,    3.345260,    1.373685,    6.826983,    2.008830,   56.085380,   37.185965,   15.490542,    1.087606,  129.649383,   26.856538
2023-12-02 16:00:00,   35.057950,    0.044705,    8.677346,    3.754562,    1.551876,    7.360248,    2.011155,   56.308634,   37.174347,   15.594853,    1.092703,  130.799855,   26.876959
2023-12-02 17:00:00,   34.888719,    0.044705,    6.080062,    4.269401,    1.738320,    7.795036,    2.013531,   56.529082,   37.164040,   15.696634,    1.097584,  131.928337,   26.896875
2023-12-02 18:00:00,   34.720741,    0.044705,    3.903119,    4.911984,    1.918563,    8.115610,    2.015952,   56.746650,   37.156696,   15.795971,    1.102442,  133.052606,   26.916586
2023-12-02 19:00:00,   34.553440,    0.044705,    2.145665,    5.712976,    2.068510,    8.311122,    2.018413,   56.961262,   37.151407,   15.892943,    1.107179,  134.181928,   26.935988
2023-12-02 20:00:00,   34.387441,    0.044705,    0.807796,    6.704049,    2.159199,    8.380762,    2.020905,   57.172850,   37.147712,   15.987630,    1.111757,  135.336608,   26.955021
2023-12-02 21:00:00,   34.223188,    0.044705,    0.000000,    7.905929,    2.174938,    8.339638,    2.023406,   57.381323,   37.145828,   16.080109,    1.116241,  136.547381,   26.973756
2023-12-02 22:00:00,   34.060717,    0.044705,    0.000000,    9.305837,    2.173684,    8.222720,    2.025883,   57.586572,   37.145485,   16.170455,    1.120659,  137.850827,   26.992232
2023-12-02 23:00:00,   33.900006,    0.044705,    0.000000,   10.682033,    2.172983,    8.115918,    2.028235,   57.788400,   37.145096,   16.258736,    1.124970,  139.270397,   27.010427
2023-12-02 25:00:00,   33.741037,    0.044705,    0.000000,   10.504726,    2.172157,    8.018662,    2.028338,   57.986672,   37.144642,   16.345061,    1.129177,  140.675623,   27.028251
2023-12-03 01:00:00,   33.595393,    0.044705,    0.000000,   11.967067,    2.171206,    7.930477,    2.030806,   58.181893,   37.144131,   16.429470,    1.133291,  142.063096,   27.045097
2023-12-03 02:00:00,   33.450898,    0.044705,    0.000000,   15.399819,    2.170124,    7.850104,    2.036119,   58.373767,   37.143552,   16.512122,    1.137310,  143.531073,   27.061269
2023-12-03 03:00:00,   33.307544,    0.044705,    0.000000,   17.801008,    2.168822,    7.776716,    2.039938,   58.562506,   37.142911,   16.593003,    1.141241,  145.971231,   27.079363
2023-12-03 04:00:00,   33.165320,    0.044705,    0.000000,   20.180942,    2.167303,    7.709634,    2.043724,   58.748033,   37.142202,   16.672190,    1.145084,  148.387670,   27.096972
2023-12-03 05:00:00,   33.024220,    0.044705,    0.000000,   22.539926,    2.165569,    7.648361,    2.047476,   58.930370,   37.141426,   16.749730,    1.148842,  150.781124,   27.114116
2023-12-03 06:00:00,   32.884233,    0.044705,    0.000000,   24.878233,    2.163623,    7.592409,    2.051196,   59.109541,   37.140582,   16.825670,    1.152518,  153.151907,   27.130818
2023-12-03 07:00:00,   32.745367,    0.044705,    0.000000,   27.196133,    2.161467,    7.541326,    2.054885,   59.285577,   37.139677,   16.900056,    1.156115,  155.500421,   27.147077
2023-12-03 08:00:00,   32.607992,    0.044705,    0.000000,   29.493970,    2.159103,    7.494683,    2.058541,   59.458519,   37.138862,   16.972933,    1.159655,  157.827052,   27.162903
2023-12-03 09:00:00,   32.472756,    0.044705,    0.000000,   31.772186,    2.156535,    7.451993,    2.062168,   59.628418,   37.138343,   17.044348,    1.163165,  160.132235,   27.178316
2023-12-03 10:00:00,   32.339772,    0.044705,    0.000000,   34.031180,    2.153764,    7.412652,    2.065764,   59.795331,   37.138065,   17.114348,    1.166643,  162.416488,   27.193345
2023-12-03 11:00:00,   32.208920,    0.044705,    0.000000,   36.271316,    2.150794,    7.376099,    2.069332,   59.959319,   37.137958,   17.182978,    1.170082,  164.680333,   27.207997
2023-12-03 12:00:00,   32.079670,    0.044705,    0.000000,   38.492857,    2.147626,    7.341865,    2.072871,   60.120438,   37.137835,   17.250278,    1.173459,  166.924265,   27.222271
2023-12-03 13:00:00,   31.951765,    0.044705,    0.000000,   40.695738,    2.144263,    7.309252,    2.076382,   60.278747,   37.137678,   17.316286,    1.176776,  169.148694,   27.236169
2023-12-03 14:00:00,   31.822048,    0.044705,    0.000000,   42.879055,    2.140708,    7.277399,    2.079864,   60.434269,   37.137412,   17.381020,    1.180022,  171.353955,   27.249705
2023-12-03 15:00:00,   31.693220,    0.044705,    0.000000,   45.043266,    2.136963,    7.246228,    2.083319,   60.587075,   37.136942,   17.444515,    1.183187,  173.539873,   27.262880
2023-12-03 16:00:00,   31.565075,    0.044705,    0.000000,   47.188629,    2.133032,    7.215745,    2.086746,   60.737236,   37.136139,   17.506801,    1.186254,  175.706706,   27.275698
2023-12-03 17:00:00,   31.437563,    0.044705,    0.000000,   49.315418,    2.128916,    7.186059,    2.090146,   60.884817,   37.135037,   17.567907,    1.189228,  177.854679,   27.288155
2023-12-03 18:00:00,   31.310651,    0.044705,    0.000000,   51.423901,    2.124619,    7.157280,    2.093519,   61.029881,   37.133631,   17.627862,    1.192111,  179.984013,   27.300261
2023-12-03 19:00:00,   31.184444,    0.044705,    0.000000,   53.514367,    2.120144,    7.129515,    2.096866,   61.172490,   37.132038,   17.686695,    1.194917,  182.094919,   27.312026
2023-12-03 20:00:00,   31.058986,    0.044705,    0.000000,   55.587093,    2.115492,    7.102798,    2.100186,   61.312700,   37.130273,   17.744434,    1.197651,  184.187627,   27.323472
2023-12-03 21:00:00,   30.934497,    0.044705,    0.000000,   57.642388,    2.110668,    7.077129,    2.103481,   61.450570,   37.128520,   17.801106,    1.200338,  186.262375,   27.334613
2023-12-03 22:00:00,   30.810988,    0.044705,    0.000000,   59.680529,    2.105673,    7.052401,    2.106751,   61.586154,   37.126728,   17.856738,    1.202973,  188.319494,   27.345478
2023-12-03 23:00:00,   30.688453,    0.044705,    0.000000,   61.701788,    2.100510,    7.028509,    2.109995,   61.719507,   37.124893,   17.911356,    1.205557,  190.359274,   27.356080
2023-12-03 25:00:00,   31.480416,    0.044705,    0.000000,   21.230611,    2.640139,    8.697483,    2.076922,   61.801071,   36.772831,   18.026675,    1.203855,  192.394287,   27.377422
2023-12-04 01:00:00,   31.339930,    0.044705,    0.000000,   24.259736,    2.637804,    8.664715,    2.081634,   61.933326,   36.770691,   18.079679,    1.206342,  153.496795,   27.080964
2023-12-04 02:00:00,   31.200667,    0.044705,    0.000000,   26.508549,    2.635220,    8.633698,    2.085211,   62.063956,   36.768517,   18.131692,    1.208779,  155.761554,   27.085951
2023-12-04 03:00:00,   31.062614,    0.044705,    0.000000,   28.736575,    2.632391,    8.604178,    2.088758,   62.192238,   36.766303,   18.182631,    1.211161,  158.004988,   27.091027
2023-12-04 04:00:00,   30.925763,    0.044705,    0.000000,   30.944166,    2.629320,    8.576007,    2.092274,   62.318228,   36.764052,   18.232529,    1.213490,  160.227463,   27.096210
2023-12-04 05:00:00,   30.790102,    0.044705,    0.000000,   33.131673,    2.626010,    8.549052,    2.095760,   62.441981,   36.761764,   18.281416,    1.215768,  162.429351,   27.101472
2023-12-04 06:00:00,   30.655621,    0.044705,    0.000000,   35.299438,    2.622464,    8.523197,    2.099216,   62.563551,   36.759441,   18.329323,    1.217996,  164.610981,   27.106789
2023-12-04 07:00:00,   30.522345,    0.044705,    0.000000,   37.447810,    2.618686,    8.498339,    2.102644,   62.682995,   36.757091,   18.376283,    1.220177,  166.772805,   27.112288
2023-12-04 08:00:00,   30.390425,    0.044705,    0.000000,   39.577156,    2.614678,    8.474380,    2.106043,   62.800361,   36.754871,   18.422319,    1.222335,  168.914959,   27.117636
2023-12-04 09:00:00,   30.260164,    0.044705,    0.000000,   41.687879,    2.610443,    8.451157,    2.109415,   62.915705,   36.752752,   18.467461,    1.224468,  171.037894,   27.123006
2023-12-04 10:00:00,   30.136356,    0.044705,    0.000000,   43.781268,    2.605985,    8.428503,    2.112760,   63.029127,   36.750505,   18.511754,    1.226543,  173.142025,   27.128425
2023-12-04 11:00:00,   30.012843,    0.044705,    0.000000,   45.857220,    2.601306,    8.406370,    2.116080,   63.140668,   36.748237,   18.555220,    1.228578,  175.228408,   27.133873
2023-12-04 12:00:00,   29.887377,    0.044705,    0.000000,   47.915503,    2.596410,    8.384738,    2.119373,   63.250348,   36.745914,   18.597871,    1.230567,  177.297198,   27.139286
2023-12-04 13:00:00,   29.771937,    0.044705,    0.000000,   49.958214,    2.591300,    8.363619,    2.122644,   63.358291,   36.743539,   18.639759,    1.232514,  179.348269,   27.144663
2023-12-04 14:00:00,   29.657508,    0.044705,    0.000000,   51.985206,    2.585980,    8.343017,    2.125890,   63.464542,   36.741092,   18.680905,    1.234416,  181.383129,   27.150000
2023-12-04 15:00:00,   29.543406,    0.044705,    0.000000,   53.996618,    2.580451,    8.322933,    2.129114,   63.569136,   36.738577,   18.721329,    1.236275,  183.402032,   27.155291
2023-12-04 16:00:00,   29.425714,    0.044705,    0.000000,   55.991910,    2.574717,    8.303354,    2.132313,   63.672075,   36.735995,   18.761034,    1.238091,  185.405136,   27.160527
2023-12-04 17:00:00,   29.304424,    0.044705,    0.000000,   57.970729,    2.568781,    8.284272,    2.135487,   63.773355,   36.733367,   18.800027,    1.239866,  187.392033,   27.165601
2023-12-04 18:00:00,   29.185244,    0.044705,    0.000000,   59.933746,    2.562646,    8.265675,    2.138638,   63.873022,   36.730718,   18.838296,    1.241605,  189.362401,   27.165677
2023-12-04 19:00:00,   29.065070,    0.044705,    0.000000,   61.880820,    2.556316,    8.247531,    2.141765,   63.971096,   36.728048,   18.875817,    1.243307,  191.316636,   27.159108
2023-12-04 20:00:00,   28.945614,    0.044705,    0.000000,   63.812251,    2.549794,    8.229812,    2.144869,   64.067610,   36.725360,   18.912607,    1.244971,  193.254742,   27.152527
2023-12-04 21:00:00,   28.827163,    0.044705,    0.000000,   65.728308,    2.543083,    8.212495,    2.147949,   64.162598,   36.722653,   18.948684,    1.246599,  195.176943,   27.145931
2023-12-04 22:00:00,   28.709740,    0.044705,    0.000000,   67.629249,    2.536185,    8.195562,    2.151006,   64.256094,   36.719929,   18.984068,    1.248192,  197.083499,   27.139325
2023-12-04 23:00:00,   28.593338,    0.044705,    0.000000,   69.515327,    2.529105,    8.178993,    2.154041,   64.348131,   36.717188,   19.018776,    1.249751,  198.974672,   27.132714
2023-12-04 25:00:00,   33.913218,    0.044015,    6.282174,    1.622849,    1.156204,   13.632216,    2.085194,   64.147132,   34.827953,   19.213280,    1.222061,  200.879195,   27.144926
